,runstring,seed,pairindex,j,k,Zstar,libfac,Zcom
7964,0007964.bin,2107964,0,7,1,0.06014842,-0.005453796,0.04961799
7965,0007965.bin,707965,0,13,2,0.008161521,-0.04444573,0.006278517
7966,0007966.bin,7966,1,5,2,0.02150738,-0.04067707,0.05973036
7967,0007967.bin,7967,1,15,2,0.003241323,-0.004026521,0.004215916
7968,0007968.bin,7968,0,5,2,0.25649970000000005,-0.1449165,0.008453776999999999
7969,0007969.bin,707969,1,10,1,0.02530666,0.0050477840000000005,0.04294733
7970,0007970.bin,7970,0,25,2,0.006913707,-0.3513923,0.01035728
7971,0007971.bin,2107971,1,26,1,0.002985631,-0.01521006,0.02264707
7972,0007972.bin,1407972,0,19,2,0.004376472,0.07873939999999999,0.01295067
7973,0007973.bin,7973,1,21,2,0.0014332670000000002,-0.30050970000000005,0.003193423
7974,0007974.bin,7974,0,7,2,0.01877787,0.1054833,0.01687352
7975,0007975.bin,3507975,0,5,2,0.01388302,-2.185997,0.1871826
7976,0007976.bin,4907976,0,29,2,0.005828088,-0.2822612,0.0155281
7977,0007977.bin,707977,1,15,2,0.03232119,-0.05277957,0.02063801
7978,0007978.bin,2107978,0,11,2,0.001872608,1.094642,0.00460085
7979,0007979.bin,707979,0,7,1,0.03017962,1.75505,0.01349961
7980,0007980.bin,7980,0,7,2,0.11444160000000002,-0.05904882,0.05630711
7981,0007981.bin,7981,0,14,1,0.02081919,0.0123896,0.02471942
7982,0007982.bin,1407982,1,11,2,0.017405599999999997,-0.06511035,0.08429749
7983,0007983.bin,7983,1,33,2,0.007338395,-0.01055739,0.003018549
7984,0007984.bin,3507984,1,27,2,0.005244071,-1.060552,0.00855982
7985,0007985.bin,3507985,1,6,1,0.02142758,0.003130221,0.03592284
7986,0007986.bin,7986,1,9,2,0.03990264,0.00785381,0.151495
7987,0007987.bin,7987,1,7,1,0.0180507,0.0118939,0.02434447
7988,0007988.bin,7988,1,21,2,0.009036894,-0.271688,0.05511814
7989,0007989.bin,7989,1,5,1,0.08989018,-0.04043089,0.02913324
7990,0007990.bin,7990,1,27,2,0.02303657,0.2874,0.001631823
7991,0007991.bin,7991,1,7,1,0.02939303,-0.08313024,0.02252977
7992,0007992.bin,7992,0,3,1,0.1726166,-0.09625191,0.09778163
7993,0007993.bin,7993,0,4,1,0.04362227,0.01331828,0.07100823
7994,0007994.bin,1407994,1,16,1,0.00420691,0.5405701,0.01597622
7995,0007995.bin,707995,0,11,2,0.03478625,0.05368059,0.09667203
7996,0007996.bin,7996,1,5,1,0.02572721,2.0451580000000003,0.07427175
7997,0007997.bin,1407997,1,21,2,0.01309228,0.03923009,0.01765293
7998,0007998.bin,707998,1,5,1,0.1043402,-0.1792707,0.02766707
7999,0007999.bin,707999,0,5,2,0.00800651,0.06361391,0.06227626
8000,0008000.bin,8000,0,5,2,0.02310909,2.618388,0.06822033
8001,0008001.bin,1408001,1,6,1,0.05733633,0.8915058000000001,0.04706066
8002,0008002.bin,8002,1,4,1,0.02950029,-0.1862079,0.1591945
8003,0008003.bin,8003,1,12,1,0.011828,-0.006173247,0.006503133
8004,0008004.bin,1408004,1,5,2,0.01781386,0.03372617,0.02608048
8005,0008005.bin,2808005,0,16,1,0.006637946,-0.14384560000000002,0.02025252
8006,0008006.bin,8006,1,9,1,0.01851989,-0.6451788,0.02334677
8007,0008007.bin,708007,0,9,2,0.002160098,1.414294,0.003721517
8008,0008008.bin,8008,1,17,2,0.02117231,0.01010222,0.02972095
8009,0008009.bin,2808009,1,15,1,0.032955800000000014,0.08869948,0.03563458
8010,0008010.bin,8010,0,13,1,0.0259843,0.4881104,0.02478389
8011,0008011.bin,8011,0,11,2,0.001742412,0.01913326,0.06825358
8012,0008012.bin,8012,0,15,2,0.003921231,-0.005523635,0.01697663
8013,0008013.bin,8013,0,9,2,0.04436074,0.8740515,0.01185115
8014,0008014.bin,708014,1,21,2,0.01839694,0.7298735,0.01668167
8015,0008015.bin,3508015,1,9,2,0.06111572,0.4993554,0.02418481
8016,0008016.bin,8016,0,11,1,0.02633422,0.016394400000000003,0.05189868
8017,0008017.bin,1408017,0,10,1,0.01726858,0.16333789999999998,0.02096545
8018,0008018.bin,1408018,2,3,2,0.2256241,1.51061,0.1206741
8019,0008019.bin,8019,1,7,2,0.01888458,0.1250561,0.01747071
8020,0008020.bin,1408020,1,15,2,0.01645535,0.6126308000000001,0.02240632
8021,0008021.bin,8021,1,11,2,0.01320219,-0.13148010000000002,0.03715322
8022,0008022.bin,708022,1,2,1,0.15337520000000002,0.928242,0.056085800000000005
8023,0008023.bin,8023,0,3,1,0.02596242,-0.2821861,0.1695104
8024,0008024.bin,8024,1,5,2,0.01362193,0.9293205,0.1011354
8025,0008025.bin,708025,0,7,1,0.05408411,0.04324018,0.05085146
8026,0008026.bin,8026,0,7,2,0.009329345,0.009530553,0.03001672
8027,0008027.bin,1408027,1,2,1,0.06747567,0.01146843,0.03381825
8028,0008028.bin,1408028,0,23,2,0.00611734,-0.01220004,0.008127904
8029,0008029.bin,8029,0,13,1,0.01666044,0.2302868,0.03078402
8030,0008030.bin,8030,0,7,2,0.0073954430000000015,0.0164545,0.02928371
8031,0008031.bin,8031,1,7,2,0.006181285999999999,-0.6368081,0.1404194
8032,0008032.bin,708032,2,2,1,0.1005388,1.448772,0.02647891
8033,0008033.bin,1408033,2,5,2,0.002250007,0.1228648,0.005333637
8034,0008034.bin,8034,1,15,2,0.007032763,0.183708,0.08569668
8035,0008035.bin,8035,1,21,2,0.01368563,-0.5006189,0.02239742
8036,0008036.bin,8036,1,10,1,0.03990323,-0.03646582,0.03761979
8037,0008037.bin,8037,2,5,2,0.01556278,1.076465,0.0106679
8038,0008038.bin,8038,1,6,1,0.013123,-0.09262344,0.05405853
8039,0008039.bin,8039,0,7,1,0.02925122,-0.02931009,0.05364128
8040,0008040.bin,8040,1,17,2,0.03247976,-0.00469017,0.04505371
8041,0008041.bin,8041,0,5,2,0.02718115,-1.318565,0.03674597
8042,0008042.bin,8042,1,13,2,0.01615427,0.00774425,0.008982691999999999
8043,0008043.bin,8043,1,19,2,0.01078976,-0.1070428,0.002255006
8044,0008044.bin,708044,1,11,1,0.01975309,-0.4572312,0.02020514
8045,0008045.bin,8045,0,6,1,0.06888261,-0.007972133000000001,0.02444143
8046,0008046.bin,8046,1,7,1,0.05804743,-0.04749979,0.03533534
8047,0008047.bin,8047,1,25,2,0.02558534,0.003621673,0.01457448
8048,0008048.bin,1408048,1,19,2,0.03926526,-0.0132716,0.002051892
8049,0008049.bin,708049,1,5,2,0.1273378,0.1278434,0.06491593
8050,0008050.bin,708050,0,5,1,0.07105850000000001,-0.26490840000000004,0.02289339
8051,0008051.bin,8051,0,5,1,0.08177649,0.009976324,0.03055921
8052,0008052.bin,708052,1,13,2,0.01000941,0.9656293,0.01562303
8053,0008053.bin,708053,1,23,2,0.005307953000000001,2.0518560000000003,0.004237844
8054,0008054.bin,8054,0,5,2,0.02704576,0.6691937,0.02260439
8055,0008055.bin,708055,0,9,1,0.01109961,1.290262,0.03597388
8056,0008056.bin,8056,0,7,1,0.01860963,1.130214,0.02202607
8057,0008057.bin,8057,0,3,1,0.03270123,0.004361603,0.17762089999999994
8058,0008058.bin,708058,0,7,1,0.05924462,-0.1628979,0.02392855
8059,0008059.bin,8059,0,6,1,0.0402599,0.3962325,0.06575184
8060,0008060.bin,8060,1,2,1,0.13899879999999998,0.1007716,0.0762569
8061,0008061.bin,8061,0,2,1,0.06846645,1.937383,0.1314473
8062,0008062.bin,2808062,0,16,1,0.004342517,-0.1808753,0.037945
8063,0008063.bin,708063,1,14,1,0.00499731,0.01953783,0.01444819
8064,0008064.bin,2108064,0,6,1,0.08653253,0.01178591,0.04029187
8065,0008065.bin,8065,1,3,1,0.04188253,-0.04479223,0.08342416
8066,0008066.bin,8066,0,4,1,0.05754196,0.01486381,0.01154618
8067,0008067.bin,1408067,0,4,1,0.04587364,0.05282488,0.03483713
8068,0008068.bin,708068,1,7,2,0.009752307,0.4305243,0.01357916
8069,0008069.bin,8069,1,11,1,0.04945156,-0.003609973,0.02267762
8070,0008070.bin,1408070,0,5,2,0.01510431,0.1047562,0.1547
8071,0008071.bin,8071,1,9,2,0.01549315,-0.2047952,0.03491717
8072,0008072.bin,8072,1,10,1,0.01081746,-0.3876723,0.01098463
8073,0008073.bin,8073,1,27,2,0.003279461,0.08405393,0.004951747
8074,0008074.bin,8074,1,23,2,0.006041212,-0.00740288,0.00567824
8075,0008075.bin,8075,1,37,2,0.0009529757,-0.4725325,0.00204572
8076,0008076.bin,708076,1,15,2,0.002974776,0.03907779,0.001608953
8077,0008077.bin,2808077,0,6,1,0.03272267,-0.3814842,0.02257051
8078,0008078.bin,8078,0,6,1,0.05162806,0.1562316,0.02644396
8079,0008079.bin,708079,0,37,2,0.01869906,-0.005475371,0.002047931
8080,0008080.bin,8080,0,39,2,0.007031155,-0.07676559,0.02833874
8081,0008081.bin,8081,0,11,2,0.03206264,-0.8156496999999999,0.01448925
8082,0008082.bin,1408082,0,5,2,0.02174493,-0.6325441999999999,0.13354960000000002
8083,0008083.bin,1408083,1,11,2,0.01553066,-0.4573819000000001,0.01231063
8084,0008084.bin,8084,0,4,1,0.09228315,0.02485275,0.1471652
8085,0008085.bin,8085,1,6,1,0.02511504,-0.1115506,0.04040692
8086,0008086.bin,8086,0,5,1,0.08723881,0.01430744,0.1153031
8087,0008087.bin,8087,0,3,1,0.1850874,-0.003965308,0.07845360000000001
8088,0008088.bin,8088,1,11,2,0.0232601,-0.927062,0.02372267
8089,0008089.bin,8089,0,5,1,0.03624203,-0.7540218000000001,0.05564078
8090,0008090.bin,708090,0,8,1,0.02839669,0.2589184,0.07357058
8091,0008091.bin,1408091,1,10,1,0.04334365,-1.182623,0.01439242
8092,0008092.bin,8092,1,13,2,0.0918536,-0.0035243,0.05767996
8093,0008093.bin,8093,0,6,1,0.04896199,0.4740522,0.034794099999999994
8094,0008094.bin,8094,0,13,2,0.01007701,-0.3238745,0.0066591390000000006
8095,0008095.bin,8095,0,2,1,0.2404706,0.05143172,0.2405728
8096,0008096.bin,708096,1,21,2,0.01298155,-0.3553034,0.02910348
8097,0008097.bin,1408097,0,27,2,0.0070994640000000015,0.009598081,0.02426431
8098,0008098.bin,8098,0,2,1,0.06365618,0.01100545,0.11273
8099,0008099.bin,8099,0,7,2,0.04172044,-0.05300885,0.008214493
8100,0008100.bin,1408100,0,4,1,0.03395946,0.003682365,0.0500745
8101,0008101.bin,708101,0,3,1,0.02374666,-0.632554,0.04894393
8102,0008102.bin,8102,0,10,1,0.007830603,0.0413859,0.05376882
8103,0008103.bin,8103,1,19,2,0.008429149,0.01321194,0.01418281
8104,0008104.bin,8104,1,19,2,0.01658377,-0.04895395,0.01645924
8105,0008105.bin,8105,1,25,1,0.004778767,-0.1022446,0.004095868
8106,0008106.bin,8106,2,5,2,0.03764408,1.1805709999999998,0.01204733
8107,0008107.bin,2108107,2,9,2,0.005770747,0.06369407,0.01548465
8108,0008108.bin,2808108,1,13,2,0.07518153,0.3390446,0.004904655
8109,0008109.bin,708109,0,8,1,0.0248657,1.7444509999999998,0.03194337
8110,0008110.bin,8110,0,5,1,0.06562438,0.4190178,0.01109973
8111,0008111.bin,1408111,1,5,1,0.00756743,-0.04364897,0.03315638
8112,0008112.bin,708112,1,6,1,0.05947887,-0.004850116,0.0240417
8113,0008113.bin,708113,0,2,1,0.03021431,0.07097468,0.2326277
8114,0008114.bin,708114,0,5,2,0.05689872,-0.02253914,0.01024599
8115,0008115.bin,8115,0,12,1,0.05459334,-0.02039436,0.02005667
8116,0008116.bin,8116,1,9,1,0.02289341,-0.02129556,0.07096047
8117,0008117.bin,4208117,1,4,1,0.007999067,-0.01086166,0.08127519999999999
8118,0008118.bin,8118,1,11,2,0.07626265,0.005994466,0.0063831
8119,0008119.bin,8119,1,8,1,0.018634900000000003,0.9674478,0.06081394
8120,0008120.bin,708120,0,9,2,0.0244952,-0.00626009,0.03293414
8121,0008121.bin,8121,0,11,2,0.02670053,0.6803491999999999,0.005657176999999999
8122,0008122.bin,8122,1,2,1,0.08812465,0.1156003,0.1048954
8123,0008123.bin,8123,1,7,1,0.07194353,0.2540409,0.02648201
8124,0008124.bin,8124,0,7,1,0.01828316,0.08901410000000001,0.007859941
8125,0008125.bin,1408125,0,10,1,0.01421539,-0.4534775,0.02034
8126,0008126.bin,8126,1,5,2,0.03539285,0.07771953,0.01414007
8127,0008127.bin,1408127,0,19,2,0.01322914,-0.008212128,0.003848143
8128,0008128.bin,8128,0,6,1,0.07463811,0.02023522,0.09519593
8129,0008129.bin,8129,1,5,2,0.006698195,-0.2500794,0.01047151
8130,0008130.bin,8130,0,17,2,0.004903513,0.224125,0.01097521
8131,0008131.bin,708131,1,5,1,0.07389742,-0.2042511,0.02804839
8132,0008132.bin,3508132,1,5,2,0.02523717,0.3015616,0.06315793
8133,0008133.bin,2808133,1,11,2,0.02433163,0.1874509,0.1086907
8134,0008134.bin,8134,0,11,2,0.01076133,0.3350218,0.02054202
8135,0008135.bin,8135,1,11,2,0.01116752,-0.02605391,0.01184119
8136,0008136.bin,8136,1,65,2,0.002444877,-1.047165,0.0007240106
8137,0008137.bin,1408137,1,5,2,0.06066741,2.626162,0.02519156
8138,0008138.bin,8138,2,2,1,0.0334902,0.3679788,0.1998503
8139,0008139.bin,8139,0,29,2,0.001982228,0.06434436,0.004152636
8140,0008140.bin,708140,0,5,2,0.07834168,0.03692482,0.03944797
8141,0008141.bin,708141,1,6,1,0.06276596,0.02499579,0.01742546
8142,0008142.bin,8142,1,4,1,0.04593494,-0.3135257,0.07289244
8143,0008143.bin,708143,0,20,1,0.006645178000000001,-0.4731329000000001,0.0286996
8144,0008144.bin,2108144,0,2,1,0.04335493,-1.176906,0.03915347
8145,0008145.bin,708145,1,14,1,0.003402981,-0.01904238,0.00593209
8146,0008146.bin,8146,1,7,2,0.03209366,-0.02214855,0.03760588
8147,0008147.bin,708147,0,5,1,0.05435094,-0.3804577,0.02572125
8148,0008148.bin,8148,0,6,1,0.01405664,-0.1232287,0.04719628
8149,0008149.bin,8149,0,4,1,0.03122581,0.8283992,0.1626395
8150,0008150.bin,1408150,2,3,2,0.12836240000000002,0.4679741,0.2022299
8151,0008151.bin,8151,1,13,2,0.003947102,1.684145,0.01027234
8152,0008152.bin,2108152,0,2,1,0.0725766,-0.004329463,0.1064079
8153,0008153.bin,8153,1,25,1,0.003487822,0.5378440999999999,0.003815892
8154,0008154.bin,708154,0,9,2,0.03305598,-1.269874,0.005050875
8155,0008155.bin,3508155,1,6,1,0.01308767,1.469362,0.03423348
8156,0008156.bin,8156,1,7,2,0.05642596,-0.004921547,0.0331586
8157,0008157.bin,8157,1,2,1,0.07995355,-0.005680627,0.06963918
8158,0008158.bin,708158,0,5,2,0.03670105,-0.04964069,0.2026767
8159,0008159.bin,708159,1,7,1,0.02193414,0.5456522,0.01677166
8160,0008160.bin,708160,0,7,1,0.01672065,-0.03317371,0.01584899
8161,0008161.bin,8161,1,5,1,0.0465551,0.232282,0.05777355
8162,0008162.bin,1408162,0,2,1,0.138835,0.01388398,0.03786044
8163,0008163.bin,8163,0,9,2,0.04555462,0.006854898000000001,0.001833241
8164,0008164.bin,2108164,0,6,1,0.06839106,0.003033663,0.037043300000000015
8165,0008165.bin,708165,0,15,2,0.04304969,2.470795,0.0007900839
8166,0008166.bin,8166,1,9,2,0.04314026,0.3315753,0.01211011
8167,0008167.bin,708167,0,6,1,0.014108,-0.01814531,0.01583612
8168,0008168.bin,8168,1,9,2,0.0119197,0.03976486,0.009139533
8169,0008169.bin,2808169,1,6,1,0.01590433,-0.5411391,0.03623522
8170,0008170.bin,1408170,0,7,2,0.03812267,-0.003376588,0.156667
8171,0008171.bin,708171,0,12,1,0.03131937,-0.02276697,0.01155747
8172,0008172.bin,1408172,0,5,2,0.01518065,0.02309057,0.02337966
8173,0008173.bin,8173,0,5,1,0.02811333,0.2134963,0.04050082
8174,0008174.bin,708174,1,13,2,0.04578955,-1.83212,0.03206985
8175,0008175.bin,1408175,1,19,2,0.005915836999999999,0.03372884,0.03234147
8176,0008176.bin,8176,0,5,1,0.01628877,-0.8500322,0.01792077
8177,0008177.bin,8177,1,5,2,0.01004437,-0.02745587,0.04042054
8178,0008178.bin,8178,1,21,2,0.009251054,0.007684987,0.02626779
8179,0008179.bin,8179,0,7,2,0.009013186,0.4623774000000001,0.01194739
8180,0008180.bin,8180,0,11,2,0.001311618,-2.196486,0.03036651
8181,0008181.bin,8181,1,7,2,0.02553226,1.139774,0.008770989
8182,0008182.bin,8182,0,5,2,0.02116301,0.03860907,0.008486364
8183,0008183.bin,8183,0,17,1,0.008822288000000001,-0.01497369,0.03676288
8184,0008184.bin,1408184,2,11,1,0.006570108000000001,-0.6486911999999999,0.003666021
8185,0008185.bin,1408185,1,8,1,0.02555279,-0.7263295,0.04863773
8186,0008186.bin,1408186,1,7,1,0.009744753,0.02220829,0.009718139
8187,0008187.bin,8187,0,19,2,0.001970901,-1.828083,0.003069298
8188,0008188.bin,2108188,1,6,1,0.05071245,-0.03833072,0.05336678
8189,0008189.bin,708189,0,13,2,0.05357164,-0.003248616,0.04045237
8190,0008190.bin,708190,0,5,2,0.05532,-1.726782,0.1236317
8191,0008191.bin,1408191,1,3,1,0.06356871,0.01984322,0.2222761
8192,0008192.bin,8192,2,5,2,0.01148919,0.004262348,0.02466776
8193,0008193.bin,8193,0,3,1,0.04756387,0.01159441,0.04932409
8194,0008194.bin,8194,0,12,1,0.0343059,0.006734606,0.02827441
8195,0008195.bin,708195,0,9,2,0.014295600000000004,0.2411912,0.02797311
8196,0008196.bin,8196,0,37,2,0.01184291,-1.617765,0.01192711
8197,0008197.bin,8197,1,5,1,0.009038646,-0.355045,0.01578041
8198,0008198.bin,8198,1,3,1,0.0352237,-0.1779053,0.08307138
8199,0008199.bin,708199,0,11,1,0.03398356,0.01984181,0.0427287
8200,0008200.bin,708200,0,4,1,0.08380266,0.01240825,0.03001434
8201,0008201.bin,8201,0,6,1,0.06171541,-0.242697,0.0296764
8202,0008202.bin,8202,1,13,2,0.01103063,-0.7721223,0.03184724
8203,0008203.bin,8203,0,21,2,0.003319975,1.123189,0.0131542
8204,0008204.bin,8204,1,11,2,0.02641549,0.14237049999999998,0.01235733
8205,0008205.bin,8205,1,5,1,0.01648639,0.04645951,0.01895753
8206,0008206.bin,8206,0,15,2,0.0060442,2.324538,0.02811468
8207,0008207.bin,8207,2,3,2,0.1949843,-0.1121015,0.01753243
8208,0008208.bin,8208,1,7,1,0.08243989,-0.3535416,0.07262833
8209,0008209.bin,8209,1,4,1,0.01587073,-0.02143192,0.02904483
8210,0008210.bin,1408210,0,14,1,0.01443017,-0.004311596,0.04816691
8211,0008211.bin,8211,1,13,1,0.00441906,-0.01483279,0.01055839
8212,0008212.bin,1408212,0,7,2,0.02343074,0.6626721999999999,0.008576371999999999
8213,0008213.bin,8213,1,13,1,0.01752483,-0.005983376,0.03512343
8214,0008214.bin,8214,1,7,1,0.04184333,0.0070006980000000005,0.07485638
8215,0008215.bin,8215,1,13,2,0.025155700000000003,0.01056606,0.01231427
8216,0008216.bin,2108216,2,2,1,0.09997626,-0.4470172000000001,0.05889815
8217,0008217.bin,8217,2,3,2,0.01736396,-0.4499632000000001,0.01224799
8218,0008218.bin,8218,0,81,2,0.002920348,1.017225,0.001132961
8219,0008219.bin,3508219,1,13,2,0.02245067,-0.06082342,0.0161223
8220,0008220.bin,8220,1,7,2,0.1310414,-0.06921725,0.08095261
8221,0008221.bin,8221,0,3,1,0.05536615,-2.407708,0.02603646
8222,0008222.bin,708222,0,17,2,0.004524785999999999,-0.05685483,0.005526211
8223,0008223.bin,8223,0,27,2,0.01952068,0.8774945,0.001997401
8224,0008224.bin,8224,0,15,2,0.04113503,0.15845150000000002,0.01161657
8225,0008225.bin,1408225,1,39,2,0.009019121,0.04579391,0.02906498
8226,0008226.bin,1408226,0,29,1,0.008781561,-2.340414,0.002317962
8227,0008227.bin,708227,0,7,2,0.01305642,0.01883667,0.051298300000000005
8228,0008228.bin,8228,0,4,1,0.1063354,0.1208972,0.07847644
8229,0008229.bin,8229,1,9,2,0.02189148,-0.0392615,0.05588356
8230,0008230.bin,8230,0,15,2,0.040673,0.01075114,0.01085577
8231,0008231.bin,708231,1,3,1,0.1931681,0.007010209,0.02428874
8232,0008232.bin,2108232,0,6,1,0.08379784,-0.01484459,0.07251217
8233,0008233.bin,8233,0,19,1,0.01573057,0.7588961,0.02322753
8234,0008234.bin,8234,0,26,1,0.00524117,0.003571364,0.006846175
8235,0008235.bin,708235,1,13,2,0.007642865,-0.008677704,0.01185735
8236,0008236.bin,1408236,0,5,2,0.2693615,-0.01142579,0.07352663
8237,0008237.bin,8237,2,5,2,0.03381946,-0.007871082,0.008356494
8238,0008238.bin,708238,2,11,2,0.008653201,-0.06953034,0.0060424
8239,0008239.bin,708239,1,6,1,0.05432264,-0.02069876,0.02398505
8240,0008240.bin,708240,0,3,1,0.03719523,0.810597,0.07350889999999999
8241,0008241.bin,8241,1,13,2,0.01355656,-0.0197779,0.0544871
8242,0008242.bin,8242,0,7,1,0.01227331,-0.008042588,0.01121309
8243,0008243.bin,708243,0,7,1,0.02070567,1.012526,0.03658249
8244,0008244.bin,1408244,1,11,2,0.006507796,0.06605748,0.05964604
8245,0008245.bin,8245,0,3,2,0.4010466,0.1925815,0.1543145
8246,0008246.bin,3508246,0,33,2,0.002149257,0.07235223,0.003020491
8247,0008247.bin,8247,0,15,2,0.007035845,-0.07079133,0.04615797
8248,0008248.bin,8248,1,9,2,0.0071144530000000015,1.553764,0.0560175
8249,0008249.bin,8249,1,6,1,0.02659773,-0.03036558,0.04827303
8250,0008250.bin,8250,0,4,1,0.06076208,-0.03720985,0.08486063
8251,0008251.bin,8251,0,13,1,0.007703311999999999,0.0275085,0.008048102
8252,0008252.bin,8252,0,17,2,0.0185441,-0.4859529,0.01703167
8253,0008253.bin,8253,0,7,1,0.08645168,-0.17398129999999998,0.04470836
8254,0008254.bin,8254,1,13,2,0.005592213,-0.3405058,0.02368663
8255,0008255.bin,8255,2,5,2,0.03287091,-0.2694986,0.01531835
8256,0008256.bin,2808256,1,25,2,0.01374894,0.721313,0.003266228
8257,0008257.bin,708257,2,5,2,0.004081393,0.2107968,0.01677286
8258,0008258.bin,8258,1,12,1,0.02060712,0.14924720000000002,0.02367971
8259,0008259.bin,8259,0,6,1,0.05014767,0.02539581,0.01954299
8260,0008260.bin,2108260,0,29,2,0.008552335999999999,0.0102062,0.003954714000000001
8261,0008261.bin,8261,0,3,2,0.04705009,-0.00575316,0.1081391
8262,0008262.bin,8262,1,7,1,0.0221519,0.3064734000000001,0.02311164
8263,0008263.bin,2808263,1,7,2,0.01358681,-0.03117824,0.01577994
8264,0008264.bin,708264,2,9,2,0.01715541,-1.447029,0.01079014
8265,0008265.bin,708265,1,2,1,0.0423308,0.2917439000000001,0.03992234
8266,0008266.bin,8266,1,8,1,0.05589425,-0.06828817,0.04854894
8267,0008267.bin,8267,0,11,1,0.04664051,0.08769384,0.05708623
8268,0008268.bin,8268,1,7,2,0.01828817,-0.004608645,0.14952200000000002
8269,0008269.bin,708269,1,9,2,0.09666614,0.3125367,0.07044935
8270,0008270.bin,1408270,1,5,1,0.04110591,-0.009958504,0.1359441
8271,0008271.bin,8271,1,2,1,0.07059007,-0.28516030000000003,0.04434187
8272,0008272.bin,8272,1,9,2,0.02359256,0.3690729,0.1228282
8273,0008273.bin,8273,0,5,1,0.0207929,-0.003350891,0.05649595
8274,0008274.bin,1408274,1,7,2,0.007225646999999998,-1.364296,0.01042843
8275,0008275.bin,8275,1,8,1,0.01840447,-0.03868495,0.01108184
8276,0008276.bin,2108276,1,9,2,0.0228598,-0.1215696,0.014572
8277,0008277.bin,8277,1,6,1,0.0323046,0.01459026,0.04994116
8278,0008278.bin,2108278,0,13,2,0.02529898,-0.1859811,0.0175102
8279,0008279.bin,708279,0,19,2,0.007293966999999998,0.2755977000000001,0.02685588
8280,0008280.bin,8280,0,4,1,0.05448036,0.06432843,0.04645794
8281,0008281.bin,2808281,0,9,2,0.01622758,-0.1091853,0.03184012
8282,0008282.bin,708282,1,3,1,0.05108474,0.9253315,0.01164381
8283,0008283.bin,2108283,1,5,1,0.01812982,-0.009775934,0.02846507
8284,0008284.bin,8284,1,13,1,0.0227003,1.173512,0.02246281
8285,0008285.bin,708285,0,12,1,0.01208512,0.02342239,0.01100113
8286,0008286.bin,8286,1,9,2,0.01329421,-0.1037476,0.03852271
8287,0008287.bin,8287,0,5,1,0.02660441,-0.003574897,0.04927894
8288,0008288.bin,1408288,0,8,1,0.02707568,-0.01917106,0.01977995
8289,0008289.bin,8289,1,4,1,0.1388169,0.01333585,0.1284977
8290,0008290.bin,8290,0,24,1,0.006003486999999999,-0.01135046,0.00650731
8291,0008291.bin,8291,1,22,1,0.01384104,-0.7231876,0.004804603
8292,0008292.bin,8292,1,5,1,0.03818557,-1.6757349999999998,0.1130075
8293,0008293.bin,8293,1,5,1,0.05870527,0.01160345,0.05301999
8294,0008294.bin,8294,1,7,2,0.01623659,-2.333871,0.03127089
8295,0008295.bin,8295,1,15,2,0.02670799,0.01346662,0.01902278
8296,0008296.bin,708296,0,3,1,0.1786172,0.05472289,0.07478231
8297,0008297.bin,2108297,0,3,1,0.04156896,0.009749732,0.05886016
8298,0008298.bin,8298,1,39,2,0.004609435,0.00383227,0.002467041
8299,0008299.bin,2808299,1,5,1,0.01395938,-0.05799208,0.02004205
8300,0008300.bin,8300,0,6,1,0.01250019,0.003833647,0.01198441
8301,0008301.bin,708301,0,4,1,0.1577567,-0.02464373,0.04042718
8302,0008302.bin,8302,1,17,2,0.0075062240000000014,-0.05221518,0.03040567
8303,0008303.bin,8303,2,2,1,0.1590622,0.748471,0.02514356
8304,0008304.bin,8304,0,7,2,0.005181846,-1.121003,0.005791527
8305,0008305.bin,8305,0,11,1,0.02881321,-0.08552101,0.03977421
8306,0008306.bin,8306,1,3,1,0.13249520000000006,-0.8046182,0.04077885
8307,0008307.bin,708307,1,37,2,0.00571352,0.01455644,0.005730959
8308,0008308.bin,8308,1,3,1,0.1063702,0.004571118,0.05159303
8309,0008309.bin,8309,1,7,2,0.04700786,0.00842967,0.016025499999999998
8310,0008310.bin,2808310,1,17,2,0.03587749,-0.03714485,0.004190093
8311,0008311.bin,8311,0,15,2,0.0170417,-0.1233641,0.009562109
8312,0008312.bin,2108312,0,7,2,0.006941981,0.006973765,0.06101476
